"X","AI_Prov_Name","File_Date","File_Count","Group_Count","Ethnicity","IEP","LEP","Gender","Ven_Stud_ID","Grade","Stud_Test_ID","Score_Flag","Item_ID","Item_Response","Data_Point_A","Final_Score_A","Read1_Date_A","Read1_ID_A","Read1_Score_A","Read1_Cond_A","Read2_Date_A","Read2_ID_A","Read2_Score_A","Read2_Cond_A","Read3_Date_A","Read3_ID_A","Read3_Score_A","Read3_Cond_A","Read5_Date_A","Read5_ID_A","Read5_Score_A","Read5_Cond_A","Data_Point_B","Final_Score_B","Read1_Date_B","Read1_ID_B","Read1_Score_B","Read1_Cond_B","Read2_Date_B","Read2_ID_B","Read2_Score_B","Read2_Cond_B","Read3_Date_B","Read3_ID_B","Read3_Score_B","Read3_Cond_B","Read5_Date_B","Read5_ID_B","Read5_Score_B","Read5_Cond_B","Data_Point_C","Final_Score_C","Read1_Date_C","Read1_ID_C","Read1_Score_C","Read1_Cond_C","Read2_Date_C","Read2_ID_C","Read2_Score_C","Read2_Cond_C","Read3_Date_C","Read3_ID_C","Read3_Score_C","Read3_Cond_C","Read5_Date_C","Read5_ID_C","Read5_Score_C","Read5_Cond_C","Alert_Code_1","Alert_ReaderID_1","Alert_Code_2","Alert_ReaderID_2","prediction_A","prediction_B","prediction_C"
23,"AI-XC",20131218113507,1000,1000,"NR","","","F",397196,5,11064204,"Y",56274," Main Idea: Findings from long ago           As we all know there have been so many things found from the burial sites cellars and buildings along the boarder that people have seen so many architects but some still believe that there is still more thing to find like where King tuts body like his brain is because they take your brain out which you probably didn't want to know if you already haven't and they also haven't found the head to the last horse well the bones to the head which is what we will find soon also they don't know how many people were killed by the scorpions the first colony the year it was made and that's like the most important part       The questions we are supposed to be researching aren't really thing the haven't found out because if you look in the books it tells you everything which is like awesome and amazing which kinda makes since because books are key right?                 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.30566461120457,1.25600209378006,0.316983088246339
24,"AI-XC",20131218113507,1000,1000,"H","N","N","F",397736,5,11064207,"Y",56274,"       ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.364079289221521
25,"AI-XC",20131218113507,1000,1000,"H","N","N","F",397899,5,11064210,"Y",56274," An arceologist invents stuff for the world to use it takes alot of work the need lots of energy first they have to plan of what they are going to do and draw pictures and write lots of rough drafts and then you have to put a lot of work into the final draft and then you start inventing stuff like a timer on a tooth brush so you could know when its time to brush your teeth or a timer on your curling iron it beeps when you curl is done and so fourth it takes alot alot alot alot alot alot alot alot alot alot alot of work and then if the person likes it they pay you alot of money for it i mean alot of money like take this for instance the person your showing your presentation to will ngive you 500,000 for 50% of the company of your invention and thats my summary of arciologists. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0
26,"AI-XC",20131218113507,1000,1000,"H","N","N","M",398060,5,11064213,"Y",56274,"       The archeologists have a tough job to do.  With hard work and tough digging  they have to find artifacts or bones.  This is the life of an archeologist.         As an archeologist one main event was to dig up the artifacts in Fort James.  It was tough because they had to dig something up that was 200 years ago.  It was dug up in ruins by a flooding river.  Fort James was built in 1607, that's 406 years ago!  Since archeology was started way back then they have found the first artifacts in 1861!  They found armor and weapons in the ruins.  The National Park Service led a five-year study of it to figure out how they used the land.  That's when they finally found where Fort James was built!  Finally they found about how the people of Fort James did their daily routine.  The dicovery of Fort James was very exciting to archeology life.         The second and last discovery was digging Goerge Washington's past.  As you know Washington was the fist president of the United States.  I will not tell you about Goerge Washinton, but about digging up his past.  They had a numerous amount of teams with 35 people on each team.  The first team scans the area using 3D computers.  When the information got back to them they got to work.  They digged for their lives!  Each team got a part (layer) of the dig.  One team got a skim shovel and digged the first layer.  Then it went on to troweling.  Troweling used small shovels, paint brushes, and toothpicks!  It can take up to two weeks of digging a 25-square foot area!  The last team studied the artifacts they found.  A place called Ferry Farm is based on Washington's past.  It has classes, games, and crafts.         This paragraph is based on the tools that the archeologists used.  The pick and shovel are for hard mining.  The whisk and dustpan is to clean the dust from artifacts or make it easier to see the floor.  The knife is used for detailed digging and scraping dirt from the artifacts.   The wheelbarrow is used to move heavy items from one place to another.  The skim shovel is used to carefully remove a thin layer of dirt.  Last, but not least, the trowel is used to scrape and view different layers of soil.         As an areologist it is very hard and takes patience but in the end it is all worth it.                              ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.98894460138784,2.96124037064839,2
27,"AI-XC",20131218113507,1000,1000,"W","N","N","F",398134,5,11064216,"Y",56274," the thing is that they help several things ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.289713119038596
28,"AI-XC",20131218113507,1000,1000,"H","N","N","F",398374,5,11064219,"Y",56274,"                                                      The Job of an Archeologist                                   I read two stories called Digging Up  Goerge Washington's Past and Finding James Fort so, I have to explain what it is like being an achologist in several paragraphs. So, look at the paragraphs below.                       An archeologist is a hard worker, because they have to look for very old thing and new things. Like in the story Digging Up George Washington's Past and Finding Fort James.  The archeologist had to look very carefully in the dirt, the fort, the pit, George Washington's house,  and more. They need to work carefully, so they don't break anything that is fragile or just old. They need to think, because in the story Digging Up George Washigton's Past they had to think of what George Washington's did.                     An archeologist needs to be aware of what is where and if something is glinting in the sand or the dirt.  So, they need to pay attention to what is in front of them because what if it is an important piece of information or it may tie up the mystery. If you want to be an archeologist you have to pay a lot of attention to what you are doing because what if you something wrong.                                     An archeologist needs to work as a team to find what they are looking for or else they will get no where. If you work alone it would take forever to find or discover things. So don't think you can do it all by yourself, and when you work as a team you find things that need to be discovered faster.                            To be an archeologist you need to use your tools like the Wheelbarrow. You need to use it for moving things to  other areas or to move things like dirt to different places.And the Knife is used for careful digging and to get dirt off from the artifacts. Whatever other tools you get use them they will help with whatever you are working with.                            So, if you do all these instructions and you want to be an archeologist follow all these instructions and you can be a great acheologist. These are my paragraphs about being an archeologist. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.54278643661715,2.31966064868709,1.53841565265492
29,"AI-XC",20131218113507,1000,1000,"H","N","N","M",398461,5,11064222,"Y",56274," Once upon a  time i was in my backyard with my dog we were just playing fetch until my dad told me to mine so i did i took ashovel and started to mine .   My dog was diging and i was mining with a shovel until i hit someting it took day nite day and nite day and nite day nite untili saw a lock on it i went to home dept to carve out  all the kinds of keys there could be so i took them home and i tried all of them and found the one so i opened it and there was a big big big big big big big big bigant that was dead but was real.     ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0
30,"AI-XC",20131218113507,1000,1000,"H","N","N","M",398565,5,11064227,"Y",56274," Some things are not what they seem like you could walk on a normal sidewalk and little did you know that you could be walking on top of a dinosour skeleten and thst is why we humanshad trouble in the past trying to find aftifacts. But now that we have technolgy and and pro fessanals we can find stuf that we never knew was there. And that is why I think that it's so cool that they found Fourt James and George Washington's house and how he lived and what his daily life was. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0
31,"AI-XC",20131218113507,1000,1000,"H","N","Y","F",399240,5,11064231,"Y",56274,"             I'm going to explain my opinion about dogs going inside the store. Why? Becauseif you take your dog inside the store the dog might run away, kids are going to make fun of you, and there are going to tease you and your going to get really mad at them.                           Next, do you like dogs in the store? do you like to find dog hair on the floor? do you like to find poop on the floor? because I don't. Don't bring your dog inside the store.  if you do  you might be kick out of the store. if there is a store that lets your dog in  make sure that it has all fo its shots.                        So, thats all I have for you so remember don't bring your dog inside a store inless they let you take your dog inside a store. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14329491789929,1.11795881152795,0.510350154039072
32,"AI-XC",20131218113507,1000,1000,"W","","","F",399365,5,11064235,"Y",56274,"                                                The History of Archeologists                      Archeologists have found many artifacts in the past years. They use pick and shovels, whisk and dustpans, knife, wheelbarrows, skim shovel, and trowels to find these amazing aritfacts. A group of people were interested in studying the past.                  Archeologists have been helpful to people. The first object that was found by archeologists were uncovered army and weapons. The first object was found in 1861. It takes about a year to find other artifacts. Archeologists are around the world. Did you know that archeologists from the United States go to other countries to help them.                 I have mentioned this in the other part, but these are the tools the archeologists use to find artifacts.                Pick and Shovel Whisk and Dustpan Knife Wheelbarrow Skim Shovel Trowel                        That was my report.         ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41625304439737,1.40289565859144,1.56614712084672
33,"AI-XC",20131218113507,1000,1000,"W","N","N","M",399433,5,11064239,"Y",56274," The job of an archeologist is to find artifacts that are underground. To do this they must be very careful not to miss anything because that could ruin the whole exhibition. They use many tools to make sure they don't miss anything. Some of the tools they use are pick axes and shovels these tools are used to break up the dirt and get down deep into the ground closer to the artifacts. Also they use whisks and dustpans these tools are used to sweep dirt off artifacts and to clear dirt away from the sight. Other tools are knifes and wheelbarrows the knife is used to get dirt from around the artifacts and the wheelbarrow is used to get dirt away form the sight. The last 2 tools they use are a skim shovel and a trowel, skim shovels are used to remove a thin layer of soil with each scoop and the trowel is used to scrape and cut to view different layer of soil. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66559004085276,1.47438464884247,0.942457488697908
